lat_municipio_residencia,lon_municipio_residencia,cod_municipio_residencia,universidad,curso_academico,count,log_count,Total,municipio,poblacion
28.04794,-15.5737,35032,uva,2020-21,3,1.0986122886681098,3727,Valleseco,Muy poco densa
28.0595,-15.54824,35027,uam,2017-18,1,0.0,12424,Teror,Poco densa
28.0595,-15.54824,35027,uam,2018-19,1,0.0,12449,Teror,Poco densa
28.0595,-15.54824,35027,uam,2019-20,1,0.0,12519,Teror,Poco densa
28.0595,-15.54824,35027,uam,2020-21,1,0.0,12522,Teror,Poco densa
28.0595,-15.54824,35027,uc3m,2017-18,1,0.0,12424,Teror,Poco densa
28.0595,-15.54824,35027,uc3m,2018-19,2,0.6931471805599453,12449,Teror,Poco densa
28.0595,-15.54824,35027,uc3m,2019-20,1,0.0,12519,Teror,Poco densa
28.0595,-15.54824,35027,uc3m,2020-21,1,0.0,12522,Teror,Poco densa
28.0595,-15.54824,35027,uc3m,2021-22,1,0.0,12634,Teror,Poco densa
28.0595,-15.54824,35027,uc3m,2022-23,1,0.0,12667,Teror,Poco densa
28.0595,-15.54824,35027,ucm,2017-18,3,1.0986122886681098,12424,Teror,Poco densa
28.0595,-15.54824,35027,ucm,2018-19,6,1.791759469228055,12449,Teror,Poco densa
28.0595,-15.54824,35027,ucm,2019-20,6,1.791759469228055,12519,Teror,Poco densa
28.0595,-15.54824,35027,ucm,2020-21,6,1.791759469228055,12522,Teror,Poco densa
28.0595,-15.54824,35027,ucm,2021-22,6,1.791759469228055,12634,Teror,Poco densa
28.0595,-15.54824,35027,ucm,2022-23,5,1.6094379124341003,12667,Teror,Poco densa
28.0595,-15.54824,35027,urjc,2018-19,1,0.0,12449,Teror,Poco densa
28.0595,-15.54824,35027,urjc,2019-20,1,0.0,12519,Teror,Poco densa
28.0595,-15.54824,35027,urjc,2020-21,4,1.3862943611198906,12522,Teror,Poco densa
28.0595,-15.54824,35027,urjc,2021-22,3,1.0986122886681098,12634,Teror,Poco densa
28.0595,-15.54824,35027,urjc,2022-23,3,1.0986122886681098,12667,Teror,Poco densa
28.0595,-15.54824,35027,uva,2017-18,1,0.0,12424,Teror,Poco densa
28.0595,-15.54824,35027,uva,2018-19,1,0.0,12449,Teror,Poco densa
28.06276,-17.23902,38003,ucm,2018-19,1,0.0,2006,Alajeró,Muy poco densa
28.06276,-17.23902,38003,ucm,2019-20,1,0.0,2017,Alajeró,Muy poco densa
28.06276,-17.23902,38003,ucm,2020-21,1,0.0,2026,Alajeró,Muy poco densa
28.09222,-17.11187,38036,uam,2017-18,1,0.0,8760,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uam,2018-19,3,1.0986122886681098,8945,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uam,2019-20,3,1.0986122886681098,9093,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uam,2020-21,3,1.0986122886681098,9258,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uam,2021-22,3,1.0986122886681098,9261,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uam,2022-23,2,0.6931471805599453,9342,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,ucm,2017-18,2,0.6931471805599453,8760,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,ucm,2018-19,3,1.0986122886681098,8945,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,ucm,2019-20,2,0.6931471805599453,9093,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,ucm,2020-21,1,0.0,9258,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,ucm,2021-22,3,1.0986122886681098,9261,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,ucm,2022-23,2,0.6931471805599453,9342,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,urjc,2017-18,5,1.6094379124341003,8760,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,urjc,2018-19,4,1.3862943611198906,8945,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,urjc,2019-20,2,0.6931471805599453,9093,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,urjc,2020-21,2,0.6931471805599453,9258,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,urjc,2021-22,3,1.0986122886681098,9261,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,urjc,2022-23,3,1.0986122886681098,9342,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uva,2017-18,3,1.0986122886681098,8760,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uva,2018-19,3,1.0986122886681098,8945,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uva,2019-20,2,0.6931471805599453,9093,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uva,2021-22,3,1.0986122886681098,9261,San Sebastián de la Gomera,Poco densa
28.09222,-17.11187,38036,uva,2022-23,1,0.0,9342,San Sebastián de la Gomera,Poco densa
28.09838,-16.61715,38035,uam,2017-18,3,1.0986122886681098,18887,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uam,2018-19,4,1.3862943611198906,19672,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uam,2019-20,11,2.3978952727983707,20886,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uam,2020-21,14,2.6390573296152584,21621,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uam,2021-22,10,2.302585092994046,21872,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uam,2022-23,9,2.1972245773362196,21915,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uc3m,2017-18,18,2.8903717578961645,18887,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uc3m,2018-19,13,2.5649493574615367,19672,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uc3m,2019-20,13,2.5649493574615367,20886,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uc3m,2020-21,10,2.302585092994046,21621,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uc3m,2021-22,12,2.4849066497880004,21872,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uc3m,2022-23,13,2.5649493574615367,21915,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,ucm,2017-18,10,2.302585092994046,18887,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,ucm,2018-19,11,2.3978952727983707,19672,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,ucm,2019-20,9,2.1972245773362196,20886,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,ucm,2020-21,16,2.772588722239781,21621,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,ucm,2021-22,19,2.9444389791664403,21872,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,ucm,2022-23,22,3.091042453358316,21915,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,urjc,2021-22,12,2.4849066497880004,21872,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,urjc,2022-23,10,2.302585092994046,21915,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uva,2017-18,1,0.0,18887,San Miguel de Abona,Poco densa
28.09838,-16.61715,38035,uva,2022-23,1,0.0,21915,San Miguel de Abona,Poco densa
28.1,-15.58333,35013,uc3m,2017-18,3,1.0986122886681098,7792,Moya,Poco densa
28.1,-15.58333,35013,uc3m,2018-19,3,1.0986122886681098,7728,Moya,Poco densa
28.1,-15.58333,35013,ucm,2017-18,9,2.1972245773362196,7792,Moya,Poco densa
28.1,-15.58333,35013,ucm,2018-19,10,2.302585092994046,7728,Moya,Poco densa
28.1,-15.58333,35013,ucm,2019-20,9,2.1972245773362196,7696,Moya,Poco densa
28.1,-15.58333,35013,ucm,2020-21,7,1.9459101490553132,7746,Moya,Poco densa
28.1,-15.58333,35013,ucm,2021-22,5,1.6094379124341003,7833,Moya,Poco densa
28.1,-15.58333,35013,ucm,2022-23,4,1.3862943611198906,7870,Moya,Poco densa
28.1,-15.58333,35013,uva,2021-22,1,0.0,7833,Moya,Poco densa
28.1,-15.58333,35013,uva,2022-23,2,0.6931471805599453,7870,Moya,Poco densa
28.10045,-15.69982,35001,uam,2021-22,1,0.0,5695,Agaete,Poco densa
28.10045,-15.69982,35001,uam,2022-23,1,0.0,5633,Agaete,Poco densa
28.10045,-15.69982,35001,ucm,2017-18,2,0.6931471805599453,5526,Agaete,Poco densa
28.10045,-15.69982,35001,ucm,2018-19,2,0.6931471805599453,5573,Agaete,Poco densa
28.10045,-15.69982,35001,ucm,2019-20,2,0.6931471805599453,5586,Agaete,Poco densa
28.10045,-15.69982,35001,ucm,2020-21,2,0.6931471805599453,5599,Agaete,Poco densa
28.10045,-15.69982,35001,ucm,2021-22,1,0.0,5695,Agaete,Poco densa
28.10045,-15.69982,35001,urjc,2017-18,3,1.0986122886681098,5526,Agaete,Poco densa
28.10045,-15.69982,35001,urjc,2018-19,3,1.0986122886681098,5573,Agaete,Poco densa
28.10045,-15.69982,35001,urjc,2019-20,4,1.3862943611198906,5586,Agaete,Poco densa
28.10045,-15.69982,35001,urjc,2020-21,2,0.6931471805599453,5599,Agaete,Poco densa
28.10045,-15.69982,35001,urjc,2021-22,2,0.6931471805599453,5695,Agaete,Poco densa
28.10045,-15.69982,35001,urjc,2022-23,2,0.6931471805599453,5633,Agaete,Poco densa
28.10045,-15.69982,35001,uva,2021-22,1,0.0,5695,Agaete,Poco densa
28.10045,-15.69982,35001,uva,2022-23,1,0.0,5633,Agaete,Poco densa
28.10047,-16.68066,38006,uam,2017-18,4,1.3862943611198906,78930,Arona,Moderadamente densa
28.10047,-16.68066,38006,uam,2018-19,6,1.791759469228055,79448,Arona,Moderadamente densa
28.10047,-16.68066,38006,uam,2019-20,11,2.3978952727983707,81216,Arona,Moderadamente densa
28.10047,-16.68066,38006,uam,2020-21,10,2.302585092994046,82777,Arona,Moderadamente densa
28.10047,-16.68066,38006,uam,2021-22,8,2.0794415416798357,82563,Arona,Moderadamente densa
28.10047,-16.68066,38006,uam,2022-23,9,2.1972245773362196,82982,Arona,Moderadamente densa
28.10047,-16.68066,38006,uc3m,2017-18,2,0.6931471805599453,78930,Arona,Moderadamente densa
28.10047,-16.68066,38006,uc3m,2018-19,3,1.0986122886681098,79448,Arona,Moderadamente densa
28.10047,-16.68066,38006,uc3m,2019-20,3,1.0986122886681098,81216,Arona,Moderadamente densa
28.10047,-16.68066,38006,uc3m,2020-21,5,1.6094379124341003,82777,Arona,Moderadamente densa
28.10047,-16.68066,38006,uc3m,2021-22,7,1.9459101490553132,82563,Arona,Moderadamente densa
28.10047,-16.68066,38006,uc3m,2022-23,9,2.1972245773362196,82982,Arona,Moderadamente densa
28.10047,-16.68066,38006,ucm,2017-18,34,3.5263605246161616,78930,Arona,Moderadamente densa
28.10047,-16.68066,38006,ucm,2018-19,42,3.7376696182833684,79448,Arona,Moderadamente densa
28.10047,-16.68066,38006,ucm,2019-20,51,3.9318256327243257,81216,Arona,Moderadamente densa
28.10047,-16.68066,38006,ucm,2020-21,45,3.8066624897703196,82777,Arona,Moderadamente densa
28.10047,-16.68066,38006,ucm,2021-22,53,3.970291913552122,82563,Arona,Moderadamente densa
28.10047,-16.68066,38006,ucm,2022-23,55,4.007333185232471,82982,Arona,Moderadamente densa
28.10047,-16.68066,38006,urjc,2017-18,20,2.995732273553991,78930,Arona,Moderadamente densa
28.10047,-16.68066,38006,urjc,2018-19,28,3.332204510175204,79448,Arona,Moderadamente densa
28.10047,-16.68066,38006,urjc,2019-20,29,3.367295829986474,81216,Arona,Moderadamente densa
28.10047,-16.68066,38006,urjc,2020-21,24,3.1780538303479458,82777,Arona,Moderadamente densa
28.10047,-16.68066,38006,urjc,2021-22,25,3.2188758248682006,82563,Arona,Moderadamente densa
28.10047,-16.68066,38006,urjc,2022-23,24,3.1780538303479458,82982,Arona,Moderadamente densa
28.10047,-16.68066,38006,uva,2017-18,1,0.0,78930,Arona,Moderadamente densa
28.10047,-16.68066,38006,uva,2018-19,2,0.6931471805599453,79448,Arona,Moderadamente densa
28.10047,-16.68066,38006,uva,2019-20,2,0.6931471805599453,81216,Arona,Moderadamente densa
28.10047,-16.68066,38006,uva,2020-21,1,0.0,82777,Arona,Moderadamente densa
28.10047,-16.68066,38006,uva,2021-22,5,1.6094379124341003,82563,Arona,Moderadamente densa
28.10047,-16.68066,38006,uva,2022-23,6,1.791759469228055,82982,Arona,Moderadamente densa
28.10761,-15.56337,35008,uam,2020-21,1,0.0,7438,Firgas,Poco densa
28.10761,-15.56337,35008,ucm,2017-18,3,1.0986122886681098,7570,Firgas,Poco densa
28.10761,-15.56337,35008,ucm,2018-19,4,1.3862943611198906,7491,Firgas,Poco densa
28.10761,-15.56337,35008,ucm,2019-20,2,0.6931471805599453,7455,Firgas,Poco densa
28.10761,-15.56337,35008,ucm,2020-21,1,0.0,7438,Firgas,Poco densa
28.10761,-15.56337,35008,ucm,2022-23,1,0.0,7581,Firgas,Poco densa
28.10761,-15.56337,35008,urjc,2017-18,5,1.6094379124341003,7570,Firgas,Poco densa
28.10761,-15.56337,35008,urjc,2018-19,5,1.6094379124341003,7491,Firgas,Poco densa
28.10761,-15.56337,35008,urjc,2019-20,7,1.9459101490553132,7455,Firgas,Poco densa
28.10761,-15.56337,35008,urjc,2020-21,2,0.6931471805599453,7438,Firgas,Poco densa
28.10761,-15.56337,35008,urjc,2021-22,5,1.6094379124341003,7513,Firgas,Poco densa
28.10761,-15.56337,35008,urjc,2022-23,2,0.6931471805599453,7581,Firgas,Poco densa
28.11927,-15.52474,35006,uam,2017-18,6,1.791759469228055,37367,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uam,2018-19,8,2.0794415416798357,37691,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uam,2019-20,7,1.9459101490553132,38138,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uam,2020-21,7,1.9459101490553132,38334,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uam,2021-22,9,2.1972245773362196,38535,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uam,2022-23,7,1.9459101490553132,38369,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uc3m,2017-18,10,2.302585092994046,37367,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uc3m,2018-19,9,2.1972245773362196,37691,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uc3m,2019-20,7,1.9459101490553132,38138,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uc3m,2020-21,15,2.70805020110221,38334,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uc3m,2021-22,14,2.6390573296152584,38535,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uc3m,2022-23,14,2.6390573296152584,38369,Arucas,Moderadamente densa
28.11927,-15.52474,35006,ucm,2017-18,20,2.995732273553991,37367,Arucas,Moderadamente densa
28.11927,-15.52474,35006,ucm,2018-19,18,2.8903717578961645,37691,Arucas,Moderadamente densa
28.11927,-15.52474,35006,ucm,2019-20,20,2.995732273553991,38138,Arucas,Moderadamente densa
28.11927,-15.52474,35006,ucm,2020-21,21,3.044522437723423,38334,Arucas,Moderadamente densa
28.11927,-15.52474,35006,ucm,2021-22,26,3.258096538021482,38535,Arucas,Moderadamente densa
28.11927,-15.52474,35006,ucm,2022-23,25,3.2188758248682006,38369,Arucas,Moderadamente densa
28.11927,-15.52474,35006,urjc,2017-18,16,2.772588722239781,37367,Arucas,Moderadamente densa
28.11927,-15.52474,35006,urjc,2018-19,14,2.6390573296152584,37691,Arucas,Moderadamente densa
28.11927,-15.52474,35006,urjc,2019-20,15,2.70805020110221,38138,Arucas,Moderadamente densa
28.11927,-15.52474,35006,urjc,2020-21,10,2.302585092994046,38334,Arucas,Moderadamente densa
28.11927,-15.52474,35006,urjc,2021-22,8,2.0794415416798357,38535,Arucas,Moderadamente densa
28.11927,-15.52474,35006,urjc,2022-23,9,2.1972245773362196,38369,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uva,2017-18,1,0.0,37367,Arucas,Moderadamente densa
28.11927,-15.52474,35006,uva,2019-20,1,0.0,38138,Arucas,Moderadamente densa
28.12018,-16.57691,38017,uam,2017-18,5,1.6094379124341003,46816,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uam,2018-19,5,1.6094379124341003,48374,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uam,2019-20,9,2.1972245773362196,50146,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uam,2020-21,8,2.0794415416798357,51233,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uam,2021-22,10,2.302585092994046,51850,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uam,2022-23,11,2.3978952727983707,52447,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uc3m,2017-18,7,1.9459101490553132,46816,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uc3m,2018-19,7,1.9459101490553132,48374,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uc3m,2019-20,7,1.9459101490553132,50146,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uc3m,2020-21,7,1.9459101490553132,51233,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uc3m,2021-22,7,1.9459101490553132,51850,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uc3m,2022-23,1,0.0,52447,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,ucm,2017-18,14,2.6390573296152584,46816,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,ucm,2018-19,20,2.995732273553991,48374,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,ucm,2019-20,15,2.70805020110221,50146,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,ucm,2020-21,18,2.8903717578961645,51233,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,ucm,2021-22,20,2.995732273553991,51850,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,ucm,2022-23,24,3.1780538303479458,52447,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,urjc,2017-18,12,2.4849066497880004,46816,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,urjc,2018-19,10,2.302585092994046,48374,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,urjc,2019-20,12,2.4849066497880004,50146,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,urjc,2020-21,9,2.1972245773362196,51233,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,urjc,2021-22,12,2.4849066497880004,51850,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,urjc,2022-23,8,2.0794415416798357,52447,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uva,2017-18,1,0.0,46816,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uva,2018-19,1,0.0,48374,Granadilla de Abona,Moderadamente densa
28.12018,-16.57691,38017,uva,2019-20,1,0.0,50146,Granadilla de Abona,Moderadamente densa
28.12185,-16.72464,38001,uam,2017-18,4,1.3862943611198906,46833,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uam,2018-19,5,1.6094379124341003,47280,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uam,2019-20,11,2.3978952727983707,47869,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uam,2020-21,8,2.0794415416798357,49030,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uam,2021-22,11,2.3978952727983707,48733,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uam,2022-23,14,2.6390573296152584,49270,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uc3m,2017-18,23,3.1354942159291497,46833,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uc3m,2018-19,27,3.295836866004329,47280,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uc3m,2019-20,28,3.332204510175204,47869,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uc3m,2020-21,30,3.4011973816621555,49030,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uc3m,2021-22,25,3.2188758248682006,48733,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uc3m,2022-23,17,2.833213344056216,49270,Adeje,Moderadamente densa
28.12185,-16.72464,38001,ucm,2017-18,42,3.7376696182833684,46833,Adeje,Moderadamente densa
28.12185,-16.72464,38001,ucm,2018-19,48,3.871201010907891,47280,Adeje,Moderadamente densa
28.12185,-16.72464,38001,ucm,2019-20,55,4.007333185232471,47869,Adeje,Moderadamente densa
28.12185,-16.72464,38001,ucm,2020-21,58,4.060443010546419,49030,Adeje,Moderadamente densa
28.12185,-16.72464,38001,ucm,2021-22,59,4.07753744390572,48733,Adeje,Moderadamente densa
28.12185,-16.72464,38001,ucm,2022-23,75,4.31748811353631,49270,Adeje,Moderadamente densa
28.12185,-16.72464,38001,urjc,2017-18,12,2.4849066497880004,46833,Adeje,Moderadamente densa
28.12185,-16.72464,38001,urjc,2018-19,15,2.70805020110221,47280,Adeje,Moderadamente densa
28.12185,-16.72464,38001,urjc,2019-20,21,3.044522437723423,47869,Adeje,Moderadamente densa
28.12185,-16.72464,38001,urjc,2020-21,21,3.044522437723423,49030,Adeje,Moderadamente densa
28.12185,-16.72464,38001,urjc,2021-22,22,3.091042453358316,48733,Adeje,Moderadamente densa
28.12185,-16.72464,38001,urjc,2022-23,26,3.258096538021482,49270,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uva,2017-18,2,0.6931471805599453,46833,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uva,2018-19,1,0.0,47280,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uva,2019-20,1,0.0,47869,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uva,2020-21,1,0.0,49030,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uva,2021-22,1,0.0,48733,Adeje,Moderadamente densa
28.12185,-16.72464,38001,uva,2022-23,2,0.6931471805599453,49270,Adeje,Moderadamente densa
28.12357,-17.32575,38049,uam,2019-20,1,0.0,4564,Valle Gran Rey,Muy poco densa
28.12357,-17.32575,38049,uam,2020-21,1,0.0,4630,Valle Gran Rey,Muy poco densa
28.12357,-17.32575,38049,uam,2021-22,1,0.0,4643,Valle Gran Rey,Muy poco densa
28.12357,-17.32575,38049,uam,2022-23,1,0.0,4674,Valle Gran Rey,Muy poco densa
28.12357,-17.32575,38049,ucm,2017-18,1,0.0,4371,Valle Gran Rey,Muy poco densa
28.12357,-17.32575,38049,urjc,2021-22,1,0.0,4643,Valle Gran Rey,Muy poco densa
28.12357,-17.32575,38049,urjc,2022-23,1,0.0,4674,Valle Gran Rey,Muy poco densa
